listing_skill_id,listing_skill_name,course_skill_names,course_skill_ids,all_skills_matched,all_skills_matched_str
6901,"about net2source, inc.net2source",[],[],"['about net2source, inc.net2source']","about net2source, inc.net2source"
6902,n2s,[],[],['n2s'],n2s
6903,fortune and government,[],[],['fortune and government'],fortune and government
6904,fortune,['fortune'],[3840],['fortune'],fortune
6905,www.net2source.com thanks and regards vivek ghildiyaltechnical recruiternet2source inc.,[],[],['www.net2source.com thanks and regards vivek ghildiyaltechnical recruiternet2source inc.'],www.net2source.com thanks and regards vivek ghildiyaltechnical recruiternet2source inc.
6906,aaa,['aa'],[133],"['aa', 'aaa']",aa;aaa
6907,net2source,[],[],['net2source'],net2source
6908,"net2source, inc.",[],[],"['net2source, inc.']","net2source, inc."
6909,inventory,['inventory'],[51],['inventory'],inventory
6910,transfer,[],[],['transfer'],transfer
6911,intercompany,[],[],['intercompany'],intercompany
6912,oracle pl sql,[],[],['oracle pl sql'],oracle pl sql
6913,axiom,[],[],['axiom'],axiom
6914,wireless network infrastructure,['network infrastructure'],[6246],"['network infrastructure', 'wireless network infrastructure']",network infrastructure;wireless network infrastructure
6915,wlan lan,[],[],['wlan lan'],wlan lan
6916,ekahau wireless tools,[],[],['ekahau wireless tools'],ekahau wireless tools
6917,radio frequency,[],[],['radio frequency'],radio frequency
6918,airmagnet,[],[],['airmagnet'],airmagnet
6919,adaptive tools,[],[],['adaptive tools'],adaptive tools
6920,adaptive 7x,[],[],['adaptive 7x'],adaptive 7x
6921,gpa,[],[],['gpa'],gpa
6922,calgorithm,[],[],['calgorithm'],calgorithm
6923,dw and bi concepts,[],[],['dw and bi concepts'],dw and bi concepts
6924,ruby or python,[],[],['ruby or python'],ruby or python
6925,front end frameworks angular,[],[],['front end frameworks angular'],front end frameworks angular
6926,attributes,[],[],['attributes'],attributes
6927,xml schemas elements,[],[],['xml schemas elements'],xml schemas elements
6928,select queries,[],[],['select queries'],select queries
6929,xpath,[],[],['xpath'],xpath
6930,worked in a java environment,[],[],['worked in a java environment'],worked in a java environment
6931,xsd,[],[],['xsd'],xsd
6932,backend experience,[],[],['backend experience'],backend experience
6933,enterprise java,[],[],['enterprise java'],enterprise java
6934,billing center,[],[],['billing center'],billing center
6935,policy center,[],[],['policy center'],policy center
6936,35 years guidewire,[],[],['35 years guidewire'],35 years guidewire
6937,snapper,[],[],['snapper'],snapper
6938,qpst,[],[],['qpst'],qpst
6939,qcat,[],[],['qcat'],qcat
6940,4g lte,[],[],['4g lte'],4g lte
6941,android os,[],[],['android os'],android os
6942,python  r,[],[],['python  r'],python  r
6943,5+ years of quantitative development,[],[],['5+ years of quantitative development'],5+ years of quantitative development
6944,process mapping,['process mapping'],[4508],['process mapping'],process mapping
6945,cs,['cs'],[12494],['cs'],cs
6946,akka developer,[],[],['akka developer'],akka developer
6947,snagit,[],[],['snagit'],snagit
6948,camtasia,[],[],['camtasia'],camtasia
6949,storyline,[],[],['storyline'],storyline
6950,archer grc application,[],[],['archer grc application'],archer grc application
6951,archer grc,[],[],['archer grc'],archer grc
6952,risk archer egrc,[],[],['risk archer egrc'],risk archer egrc
6953,manufacturer,[],[],['manufacturer'],manufacturer
6954,help desk/desktop,[],[],['help desk/desktop'],help desk/desktop
6955,intersystem,[],[],['intersystem'],intersystem
6956,testing tested,[],[],['testing tested'],testing tested
6957,environment,"['environmental', 'energy, environment', 'un environment']","[8355, 13236, 6900]","['un environment', 'energy, environment', 'environmental', 'environment']","un environment;energy, environment;environmental;environment"
6958,tested,['ted'],[11846],"['tested', 'ted']",tested;ted
6959,solutions,[],[],['solutions'],solutions
6960,industry,['industry'],[6685],['industry'],industry
6961,operational,[],[],['operational'],operational
6962,jde eone,[],[],['jde eone'],jde eone
6963,alteryx,[],[],['alteryx'],alteryx
6964,macros,[],[],['macros'],macros
6965,statistical programming,[],[],['statistical programming'],statistical programming
6966,clearing,[],[],['clearing'],clearing
6967,margin,[],[],['margin'],margin
6968,settlement,[],[],['settlement'],settlement
6969,stock lending,[],[],['stock lending'],stock lending
6970,dev ops functions,[],[],['dev ops functions'],dev ops functions
6971,cloud formation,[],[],['cloud formation'],cloud formation
6972,aws dev ops,[],[],['aws dev ops'],aws dev ops
6973,opsworks,[],[],['opsworks'],opsworks
6974,algo dev,[],[],['algo dev'],algo dev
6975,data research,[],[],['data research'],data research
6976,data manipulation,['data manipulation'],[2539],['data manipulation'],data manipulation
6977,sql server or oracle rdbms,[],[],['sql server or oracle rdbms'],sql server or oracle rdbms
6978,developing multithreaded asynchronous communication applications,[],[],['developing multithreaded asynchronous communication applications'],developing multithreaded asynchronous communication applications
6979,strong expereince with data structure,[],[],['strong expereince with data structure'],strong expereince with data structure
6980,c c++ development,[],[],['c c++ development'],c c++ development
6981,netsuite oneworld,[],[],['netsuite oneworld'],netsuite oneworld
6982,sas developer,[],[],['sas developer'],sas developer
6983,simsbury,[],[],['simsbury'],simsbury
6984,java and j2ee technologies,[],[],['java and j2ee technologies'],java and j2ee technologies
6985,springs,[],[],['springs'],springs
6986,smart tv,[],[],['smart tv'],smart tv
6987,roku,[],[],['roku'],roku
6988,appletv,[],[],['appletv'],appletv
6989,gaming console,[],[],['gaming console'],gaming console
6990,or dynatrace,[],[],['or dynatrace'],or dynatrace
6991,6+ years java j2ee experience,[],[],['6+ years java j2ee experience'],6+ years java j2ee experience
6992,firewalls and switchesdisaster recovery,[],[],['firewalls and switchesdisaster recovery'],firewalls and switchesdisaster recovery
6993,etrading,[],[],['etrading'],etrading
6994,tradeweb,[],[],['tradeweb'],tradeweb
6995,server side java,[],[],['server side java'],server side java
6996,messaging tibco,[],[],['messaging tibco'],messaging tibco
6997,sap isu,[],[],['sap isu'],sap isu
6998,sap pm and sap cs,[],[],['sap pm and sap cs'],sap pm and sap cs
6999,web services automation,[],[],['web services automation'],web services automation
7000,data automation,[],[],['data automation'],data automation
7001,data services,['data services'],[7350],['data services'],data services
7002,php product owner,[],[],['php product owner'],php product owner
7003,experience as a lead,[],[],['experience as a lead'],experience as a lead
7004,backup recovery,[],[],['backup recovery'],backup recovery
7005,and stored procedures,[],[],['and stored procedures'],and stored procedures
7006,sisense,[],[],['sisense'],sisense
7007,procedures,[],[],['procedures'],procedures
7008,oracle reports,[],[],['oracle reports'],oracle reports
7009,oracle forms,[],[],['oracle forms'],oracle forms
7010,functions and triggers,[],[],['functions and triggers'],functions and triggers
7011,microsoft active directory and exchange,[],[],['microsoft active directory and exchange'],microsoft active directory and exchange
7012,xml schema,[],[],['xml schema'],xml schema
7013,wcf mvc,[],[],['wcf mvc'],wcf mvc
7014,deign patterns,[],[],['deign patterns'],deign patterns
7015,ccvp,[],[],['ccvp'],ccvp
7016,python jaxrs,[],[],['python jaxrs'],python jaxrs
7017,tier 1 production support for,[],[],['tier 1 production support for'],tier 1 production support for
7018,ibm mainframe platforms,[],[],['ibm mainframe platforms'],ibm mainframe platforms
7019,ca scheduler on mainframe,[],[],['ca scheduler on mainframe'],ca scheduler on mainframe
7020,ca workload automation,[],[],['ca workload automation'],ca workload automation
7021,mahout,[],[],['mahout'],mahout
7022,ambari,[],[],['ambari'],ambari
7023,frameworkmultithreaded,[],[],['frameworkmultithreaded'],frameworkmultithreaded
7024,xamarinwpf,[],[],['xamarinwpf'],xamarinwpf
7025,ios -- java,[],[],['ios -- java'],ios -- java
7026,senior software engineers,[],[],['senior software engineers'],senior software engineers
7027,managementc#/.net,[],[],['managementc#/.net'],managementc#/.net
7028,ado.net,[],[],['ado.net'],ado.net
7029,fda 510,[],[],['fda 510'],fda 510
7030,intake,[],[],['intake'],intake
7031,andspecifications,[],[],['andspecifications'],andspecifications
7032,mysql building scalable systems,[],[],['mysql building scalable systems'],mysql building scalable systems
7033,open gl,[],[],['open gl'],open gl
7034,graphics programming,[],[],['graphics programming'],graphics programming
7035,bluesheet regulatory reporting,[],[],['bluesheet regulatory reporting'],bluesheet regulatory reporting
7036,middle office flow knowledge,[],[],['middle office flow knowledge'],middle office flow knowledge
7037,coremetrics,[],[],['coremetrics'],coremetrics
7038,development experience,[],[],['development experience'],development experience
7039,test lead,[],[],['test lead'],test lead
7040,qa engineer,[],[],['qa engineer'],qa engineer
7041,bigfix pm,[],[],['bigfix pm'],bigfix pm
7042,cisco platforms,[],[],['cisco platforms'],cisco platforms
7043,netscaler,[],[],['netscaler'],netscaler
7044,css css3,[],[],['css css3'],css css3
7045,cisco network routing and switching,[],[],['cisco network routing and switching'],cisco network routing and switching
7046,oracle fusion,[],[],['oracle fusion'],oracle fusion
7047,ultipro,[],[],['ultipro'],ultipro
7048,human capital management solution,[],[],['human capital management solution'],human capital management solution
7049,sbt,['sbt'],[11010],['sbt'],sbt
7050,nosql databases,['nosql databases'],[12230],['nosql databases'],nosql databases
7051,data anaysis,['data analysis'],[65],"['data anaysis', 'data analysis']",data anaysis;data analysis
7052,data integration projects,[],[],['data integration projects'],data integration projects
7053,infopak,[],[],['infopak'],infopak
7054,breeze experience,[],[],['breeze experience'],breeze experience
7055,python or java,[],[],['python or java'],python or java
7056,objectoriented javascript,[],[],['objectoriented javascript'],objectoriented javascript
7057,email remote support,[],[],['email remote support'],email remote support
7058,troupleshooting,['troubleshooting'],[1993],"['troubleshooting', 'troupleshooting']",troubleshooting;troupleshooting
7059,clinical trials,"['clinical trials', 'clinical trial']","[4960, 3862]","['clinical trial', 'clinical trials']",clinical trial;clinical trials
7060,clinical trial,"['clinical trial', 'clinical trials']","[3862, 4960]","['clinical trial', 'clinical trials']",clinical trial;clinical trials
7061,cro,[],[],['cro'],cro
7062,outsourcing,['outsourcing'],[13175],['outsourcing'],outsourcing
7063,sass scss,[],[],['sass scss'],sass scss
7064,javascript ui developer,[],[],['javascript ui developer'],javascript ui developer
7065,stylus,[],[],['stylus'],stylus
7066,sinon,[],[],['sinon'],sinon
7067,"jasmine, mocha, chai",[],[],"['jasmine, mocha, chai']","jasmine, mocha, chai"
7068,teaspoon,[],[],['teaspoon'],teaspoon
7069,omniture,[],[],['omniture'],omniture
7070,anthill pro,[],[],['anthill pro'],anthill pro
7071,npm & gulp- knowledge,[],[],['npm & gulp- knowledge'],npm & gulp- knowledge
7072,css- experience,[],[],['css- experience'],css- experience
7073,karma,[],[],['karma'],karma
7074,css & javascript,[],[],['css & javascript'],css & javascript
7075,big data (omniture,[],[],['big data (omniture'],big data (omniture
7076,analytics and,[],[],['analytics and'],analytics and
7077,ruby on rails developer,[],[],['ruby on rails developer'],ruby on rails developer
7078,travis ci,['travis ci'],[16376],['travis ci'],travis ci
7079,web component tester,[],[],['web component tester'],web component tester
7080,knowledge of continuous integration and deployment,[],[],['knowledge of continuous integration and deployment'],knowledge of continuous integration and deployment
7081,front-end,['frontend'],[4031],"['front-end', 'frontend']",front-end;frontend
7082,drupal cms,[],[],['drupal cms'],drupal cms
7083,java6 7,[],[],['java6 7'],java6 7
